# cell_number,T2_degC,LON,LAT
3.700000000000000000e+01,2.778545227050781250e+02,2.691704034805297852e+00,-5.161695480346679688e+00,-1.553707885742187500e+01,2.794997406005859375e+01
3.800000000000000000e+01,2.779345397949218750e+02,2.830101966857910156e+00,-5.328549861907958984e+00,-1.553482055664062500e+01,2.794994735717773438e+01
3.900000000000000000e+01,2.780986328125000000e+02,2.896528720855712891e+00,-5.270399570465087891e+00,-1.553253173828125000e+01,2.794992828369140625e+01
4.000000000000000000e+01,2.782831726074218750e+02,2.932885169982910156e+00,-5.157536506652832031e+00,-1.553024291992187500e+01,2.794990158081054688e+01
4.100000000000000000e+01,2.784936828613281250e+02,2.943213224411010742e+00,-4.971106052398681641e+00,-1.552798461914062500e+01,2.794988632202148438e+01
4.200000000000000000e+01,2.786993103027343750e+02,2.942024946212768555e+00,-4.869244098663330078e+00,-1.552569580078125000e+01,2.794985198974609375e+01
4.300000000000000000e+01,2.788931274414062500e+02,2.912405729293823242e+00,-4.774939537048339844e+00,-1.552340698242187500e+01,2.794983291625976562e+01
4.400000000000000000e+01,2.790816040039062500e+02,2.881419897079467773e+00,-4.732022285461425781e+00,-1.552111816406250000e+01,2.794981002807617188e+01
4.500000000000000000e+01,2.792730102539062500e+02,2.877768754959106445e+00,-4.743710517883300781e+00,-1.551885986328125000e+01,2.794978332519531250e+01
4.600000000000000000e+01,2.794397888183593750e+02,2.880155563354492188e+00,-4.822508811950683594e+00,-1.551657104492187500e+01,2.794974899291992188e+01
4.700000000000000000e+01,2.796336975097656250e+02,2.900155544281005859e+00,-4.920090198516845703e+00,-1.551428222656250000e+01,2.794974136352539062e+01
4.800000000000000000e+01,2.798457336425781250e+02,2.934363603591918945e+00,-5.031331539154052734e+00,-1.551199340820312500e+01,2.794969558715820312e+01
4.900000000000000000e+01,2.800772094726562500e+02,2.976254463195800781e+00,-5.103660583496093750e+00,-1.550973510742187500e+01,2.794967269897460938e+01
5.000000000000000000e+01,2.803226013183593750e+02,3.023659944534301758e+00,-5.180488109588623047e+00,-1.550744628906250000e+01,2.794964599609375000e+01
5.100000000000000000e+01,2.805929565429687500e+02,3.079101562500000000e+00,-5.354117870330810547e+00,-1.550515747070312500e+01,2.794963455200195312e+01
5.200000000000000000e+01,2.808546447753906250e+02,3.129935503005981445e+00,-5.397494792938232422e+00,-1.550289916992187500e+01,2.794959259033203125e+01
5.300000000000000000e+01,2.811169738769531250e+02,3.198139667510986328e+00,-5.372610569000244141e+00,-1.550061035156250000e+01,2.794956588745117188e+01
5.400000000000000000e+01,2.813759155273437500e+02,3.248260498046875000e+00,-5.292928218841552734e+00,-1.549832153320312500e+01,2.794955062866210938e+01
5.500000000000000000e+01,2.816293945312500000e+02,3.249586343765258789e+00,-5.200632572174072266e+00,-1.549603271484375000e+01,2.794952392578125000e+01
5.600000000000000000e+01,2.818815612792968750e+02,3.210368633270263672e+00,-4.920701026916503906e+00,-1.549377441406250000e+01,2.794951248168945312e+01
5.700000000000000000e+01,2.821014709472656250e+02,3.164970874786376953e+00,-4.779146194458007812e+00,-1.549148559570312500e+01,2.794947052001953125e+01
5.800000000000000000e+01,2.823194274902343750e+02,3.065356731414794922e+00,-4.674555778503417969e+00,-1.548919677734375000e+01,2.794944381713867188e+01
5.900000000000000000e+01,2.825220642089843750e+02,2.963188886642456055e+00,-4.650841236114501953e+00,-1.548690795898437500e+01,2.794942092895507812e+01
6.000000000000000000e+01,2.827094421386718750e+02,2.893050909042358398e+00,-4.657156944274902344e+00,-1.548464965820312500e+01,2.794940948486328125e+01
6.100000000000000000e+01,2.828917541503906250e+02,2.832719802856445312e+00,-4.765836715698242188e+00,-1.548236083984375000e+01,2.794937515258789062e+01
6.200000000000000000e+01,2.830646362304687500e+02,2.803624153137207031e+00,-4.861777305603027344e+00,-1.548007202148437500e+01,2.794934844970703125e+01
6.300000000000000000e+01,2.832299804687500000e+02,2.796900987625122070e+00,-4.971657752990722656e+00,-1.547778320312500000e+01,2.794931793212890625e+01
6.400000000000000000e+01,2.833873596191406250e+02,2.797089338302612305e+00,-5.118187904357910156e+00,-1.547552490234375000e+01,2.794929885864257812e+01
6.500000000000000000e+01,2.835381774902343750e+02,2.795147180557250977e+00,-5.232213497161865234e+00,-1.547323608398437500e+01,2.794927215576171875e+01
6.600000000000000000e+01,2.836831054687500000e+02,2.803394079208374023e+00,-5.413149356842041016e+00,-1.547094726562500000e+01,2.794924545288085938e+01
6.700000000000000000e+01,2.838243713378906250e+02,2.819317340850830078e+00,-5.529827117919921875e+00,-1.546868896484375000e+01,2.794921875000000000e+01
6.800000000000000000e+01,2.839711914062500000e+02,2.837796926498413086e+00,-5.677038669586181641e+00,-1.546640014648437500e+01,2.794919586181640625e+01
6.900000000000000000e+01,2.841176147460937500e+02,2.863503456115722656e+00,-5.742714881896972656e+00,-1.546411132812500000e+01,2.794916915893554688e+01
7.000000000000000000e+01,2.842587890625000000e+02,2.912289857864379883e+00,-5.838118553161621094e+00,-1.546182250976562500e+01,2.794915008544921875e+01
7.100000000000000000e+01,2.843964233398437500e+02,2.970796823501586914e+00,-5.843591213226318359e+00,-1.545956420898437500e+01,2.794911575317382812e+01
7.200000000000000000e+01,2.845289001464843750e+02,3.056444168090820312e+00,-5.936405181884765625e+00,-1.545727539062500000e+01,2.794908142089843750e+01
7.300000000000000000e+01,2.846726074218750000e+02,3.143902778625488281e+00,-6.008879661560058594e+00,-1.545498657226562500e+01,2.794905853271484375e+01
7.400000000000000000e+01,2.848205871582031250e+02,3.233818769454956055e+00,-6.069774150848388672e+00,-1.545269775390625000e+01,2.794903182983398438e+01
7.500000000000000000e+01,2.849746093750000000e+02,3.319193363189697266e+00,-6.137586116790771484e+00,-1.545043945312500000e+01,2.794900512695312500e+01
7.600000000000000000e+01,2.851308593750000000e+02,3.402234792709350586e+00,-6.263505935668945312e+00,-1.544815063476562500e+01,2.794897842407226562e+01
7.700000000000000000e+01,2.852937011718750000e+02,3.473142862319946289e+00,-6.284247398376464844e+00,-1.544586181640625000e+01,2.794895553588867188e+01
7.800000000000000000e+01,2.854624633789062500e+02,3.545322418212890625e+00,-6.270186901092529297e+00,-1.544360351562500000e+01,2.794892883300781250e+01
7.900000000000000000e+01,2.856404724121093750e+02,3.581428289413452148e+00,-6.202069282531738281e+00,-1.544131469726562500e+01,2.794890975952148438e+01
8.000000000000000000e+01,2.858234558105468750e+02,3.594303846359252930e+00,-6.094476699829101562e+00,-1.543902587890625000e+01,2.794886779785156250e+01
8.100000000000000000e+01,2.860054626464843750e+02,3.575823307037353516e+00,-5.916105270385742188e+00,-1.543673706054687500e+01,2.794885635375976562e+01
8.200000000000000000e+01,2.861903991699218750e+02,3.527939081192016602e+00,-5.781262874603271484e+00,-1.543447875976562500e+01,2.794882202148437500e+01
8.300000000000000000e+01,2.864551391601562500e+02,3.177893638610839844e+00,-5.207104206085205078e+00,-1.543218994140625000e+01,2.794879913330078125e+01
8.400000000000000000e+01,2.866426086425781250e+02,3.088478326797485352e+00,-5.106810569763183594e+00,-1.542990112304687500e+01,2.794876480102539062e+01
8.500000000000000000e+01,2.868344421386718750e+02,3.012711524963378906e+00,-4.992176055908203125e+00,-1.542761230468750000e+01,2.794873809814453125e+01
8.600000000000000000e+01,2.870359191894531250e+02,2.947059631347656250e+00,-4.941570281982421875e+00,-1.542535400390625000e+01,2.794871902465820312e+01
8.700000000000000000e+01,2.870761413574218750e+02,3.233214139938354492e+00,-5.471580982208251953e+00,-1.542306518554687500e+01,2.794869613647460938e+01
8.800000000000000000e+01,2.872339477539062500e+02,3.174126625061035156e+00,-5.398367404937744141e+00,-1.542077636718750000e+01,2.794866943359375000e+01
8.900000000000000000e+01,2.873760681152343750e+02,3.122873544692993164e+00,-5.309217929840087891e+00,-1.541851806640625000e+01,2.794864273071289062e+01
9.000000000000000000e+01,2.875042724609375000e+02,3.090512752532958984e+00,-5.243916988372802734e+00,-1.541622924804687500e+01,2.794861602783203125e+01
9.100000000000000000e+01,2.876101684570312500e+02,3.077425003051757812e+00,-5.186949729919433594e+00,-1.541394042968750000e+01,2.794858169555664062e+01
9.200000000000000000e+01,2.877181091308593750e+02,3.081541776657104492e+00,-5.143234252929687500e+00,-1.541165161132812500e+01,2.794855499267578125e+01
9.300000000000000000e+01,2.878168334960937500e+02,3.113610744476318359e+00,-5.114005565643310547e+00,-1.540939331054687500e+01,2.794852828979492188e+01
9.400000000000000000e+01,2.879090270996093750e+02,3.153255939483642578e+00,-5.094456195831298828e+00,-1.540710449218750000e+01,2.794850158691406250e+01
9.500000000000000000e+01,2.879941711425781250e+02,3.181112051010131836e+00,-5.118431091308593750e+00,-1.540481567382812500e+01,2.794847869873046875e+01
9.600000000000000000e+01,2.880802612304687500e+02,3.203008890151977539e+00,-5.135874748229980469e+00,-1.540252685546875000e+01,2.794845962524414062e+01
9.700000000000000000e+01,2.881462707519531250e+02,3.221978425979614258e+00,-5.170907974243164062e+00,-1.540026855468750000e+01,2.794841766357421875e+01
9.800000000000000000e+01,2.882036437988281250e+02,3.232307195663452148e+00,-5.199017047882080078e+00,-1.539797973632812500e+01,2.794839096069335938e+01
9.900000000000000000e+01,2.882503662109375000e+02,3.229495286941528320e+00,-5.104020595550537109e+00,-1.539569091796875000e+01,2.794837570190429688e+01
1.000000000000000000e+02,2.882946166992187500e+02,3.235848903656005859e+00,-5.118987560272216797e+00,-1.539343261718750000e+01,2.794834136962890625e+01
1.010000000000000000e+02,2.794256591796875000e+02,-6.898061037063598633e-01,-4.512910366058349609e+00,-1.561917114257812500e+01,2.795286560058593750e+01
1.020000000000000000e+02,2.793118286132812500e+02,-9.847838878631591797e-01,-4.345306873321533203e+00,-1.561688232421875000e+01,2.795283508300781250e+01
1.030000000000000000e+02,2.791591186523437500e+02,-1.217731118202209473e+00,-4.353720188140869141e+00,-1.561459350585937500e+01,2.795281600952148438e+01
1.040000000000000000e+02,2.789476013183593750e+02,-1.421698689460754395e+00,-4.302432537078857422e+00,-1.561233520507812500e+01,2.795279693603515625e+01
1.050000000000000000e+02,2.786866149902343750e+02,-1.565257430076599121e+00,-4.314905166625976562e+00,-1.561004638671875000e+01,2.795276260375976562e+01
1.060000000000000000e+02,2.783348083496093750e+02,-1.655436873435974121e+00,-4.346383571624755859e+00,-1.560775756835937500e+01,2.795273590087890625e+01
1.070000000000000000e+02,2.780341491699218750e+02,-1.726406812667846680e+00,-4.406023979187011719e+00,-1.560546875000000000e+01,2.795272827148437500e+01
1.080000000000000000e+02,2.777366333007812500e+02,-1.756074786186218262e+00,-4.437123775482177734e+00,-1.560321044921875000e+01,2.795269393920898438e+01
1.090000000000000000e+02,2.774565124511718750e+02,-1.687863469123840332e+00,-4.507641792297363281e+00,-1.560092163085937500e+01,2.795267868041992188e+01
1.100000000000000000e+02,2.772471618652343750e+02,-1.430747747421264648e+00,-4.472338676452636719e+00,-1.559863281250000000e+01,2.795265197753906250e+01
1.110000000000000000e+02,2.769974365234375000e+02,-9.965664744377136230e-01,-4.445343494415283203e+00,-1.559637451171875000e+01,2.795262527465820312e+01
1.120000000000000000e+02,2.768545532226562500e+02,-4.286722242832183838e-01,-4.544587612152099609e+00,-1.559408569335937500e+01,2.795260620117187500e+01
1.130000000000000000e+02,2.767853393554687500e+02,2.961111068725585938e-01,-4.758594989776611328e+00,-1.559179687500000000e+01,2.795257568359375000e+01
1.140000000000000000e+02,2.768017272949218750e+02,1.052533864974975586e+00,-4.891507625579833984e+00,-1.558950805664062500e+01,2.795257186889648438e+01
1.150000000000000000e+02,2.768705444335937500e+02,1.604696273803710938e+00,-5.200840950012207031e+00,-1.558724975585937500e+01,2.795252227783203125e+01
1.160000000000000000e+02,2.770473632812500000e+02,1.745320081710815430e+00,-5.361251354217529297e+00,-1.558496093750000000e+01,2.795251464843750000e+01
1.170000000000000000e+02,2.773135986328125000e+02,1.522263884544372559e+00,-5.459769725799560547e+00,-1.558267211914062500e+01,2.795248794555664062e+01
1.180000000000000000e+02,2.775436096191406250e+02,1.408683061599731445e+00,-5.077802658081054688e+00,-1.558038330078125000e+01,2.795246124267578125e+01
1.190000000000000000e+02,2.778099060058593750e+02,1.389941096305847168e+00,-4.743432521820068359e+00,-1.557812500000000000e+01,2.795242691040039062e+01
1.200000000000000000e+02,2.780801086425781250e+02,1.234154343605041504e+00,-4.512506961822509766e+00,-1.557583618164062500e+01,2.795241165161132812e+01
1.210000000000000000e+02,2.783073120117187500e+02,1.038963317871093750e+00,-3.581076383590698242e+00,-1.557354736328125000e+01,2.795238494873046875e+01
1.220000000000000000e+02,2.784593505859375000e+02,9.891175031661987305e-01,-3.159858703613281250e+00,-1.557128906250000000e+01,2.795236587524414062e+01
1.230000000000000000e+02,2.784869079589843750e+02,1.026101708412170410e+00,-2.874515056610107422e+00,-1.556900024414062500e+01,2.795233917236328125e+01
1.240000000000000000e+02,2.784206542968750000e+02,1.091579794883728027e+00,-2.841547727584838867e+00,-1.556671142578125000e+01,2.795231628417968750e+01
1.250000000000000000e+02,2.783982238769531250e+02,1.199502110481262207e+00,-3.049732208251953125e+00,-1.556442260742187500e+01,2.795228958129882812e+01
1.260000000000000000e+02,2.783522033691406250e+02,1.406813144683837891e+00,-3.899733304977416992e+00,-1.556216430664062500e+01,2.795226287841796875e+01
1.270000000000000000e+02,2.782065124511718750e+02,1.505936145782470703e+00,-4.327972888946533203e+00,-1.555987548828125000e+01,2.795225143432617188e+01
1.280000000000000000e+02,2.780033264160156250e+02,1.610468387603759766e+00,-4.626340389251708984e+00,-1.555758666992187500e+01,2.795221710205078125e+01
1.290000000000000000e+02,2.778006286621093750e+02,1.761487960815429688e+00,-4.985044002532958984e+00,-1.555529785156250000e+01,2.795220184326171875e+01
1.300000000000000000e+02,2.776076049804687500e+02,1.903597354888916016e+00,-5.152756690979003906e+00,-1.555303955078125000e+01,2.795217514038085938e+01
1.310000000000000000e+02,2.773470153808593750e+02,2.087753534317016602e+00,-5.016778469085693359e+00,-1.555075073242187500e+01,2.795214843750000000e+01
1.320000000000000000e+02,2.772534790039062500e+02,2.245862483978271484e+00,-5.063769340515136719e+00,-1.554846191406250000e+01,2.795212554931640625e+01
1.330000000000000000e+02,2.772046813964843750e+02,2.420073509216308594e+00,-5.246907711029052734e+00,-1.554617309570312500e+01,2.795209884643554688e+01
1.340000000000000000e+02,2.772078552246093750e+02,2.611490726470947266e+00,-5.476965904235839844e+00,-1.554391479492187500e+01,2.795205688476562500e+01
1.350000000000000000e+02,2.772749023437500000e+02,2.705063104629516602e+00,-5.489855289459228516e+00,-1.554162597656250000e+01,2.795204544067382812e+01
1.360000000000000000e+02,2.774788818359375000e+02,2.640497446060180664e+00,-5.361557006835937500e+00,-1.553933715820312500e+01,2.795202255249023438e+01
1.370000000000000000e+02,2.776449279785156250e+02,2.592466115951538086e+00,-5.132201194763183594e+00,-1.553707885742187500e+01,2.795198440551757812e+01
1.380000000000000000e+02,2.778271484375000000e+02,2.682440519332885742e+00,-5.060833930969238281e+00,-1.553479003906250000e+01,2.795196151733398438e+01
1.390000000000000000e+02,2.780261535644531250e+02,2.806794404983520508e+00,-4.940120697021484375e+00,-1.553250122070312500e+01,2.795195007324218750e+01
1.400000000000000000e+02,2.782568054199218750e+02,2.899454355239868164e+00,-4.780124664306640625e+00,-1.553021240234375000e+01,2.795192337036132812e+01
1.410000000000000000e+02,2.784781188964843750e+02,2.956386566162109375e+00,-4.594277858734130859e+00,-1.552795410156250000e+01,2.795189285278320312e+01
1.420000000000000000e+02,2.786965637207031250e+02,2.962934494018554688e+00,-4.491336822509765625e+00,-1.552566528320312500e+01,2.795187377929687500e+01
1.430000000000000000e+02,2.789019165039062500e+02,2.927618980407714844e+00,-4.391508579254150391e+00,-1.552337646484375000e+01,2.795185470581054688e+01
1.440000000000000000e+02,2.790967407226562500e+02,2.890330553054809570e+00,-4.359726428985595703e+00,-1.552108764648437500e+01,2.795182037353515625e+01
1.450000000000000000e+02,2.792899169921875000e+02,2.896679162979125977e+00,-4.390202522277832031e+00,-1.551882934570312500e+01,2.795179367065429688e+01
1.460000000000000000e+02,2.793917236328125000e+02,2.983324050903320312e+00,-4.597363948822021484e+00,-1.551654052734375000e+01,2.795177078247070312e+01
1.470000000000000000e+02,2.795924377441406250e+02,3.010199785232543945e+00,-4.749583244323730469e+00,-1.551425170898437500e+01,2.795175170898437500e+01
1.480000000000000000e+02,2.798101501464843750e+02,3.020726203918457031e+00,-4.904680728912353516e+00,-1.551196289062500000e+01,2.795172500610351562e+01
1.490000000000000000e+02,2.800342102050781250e+02,3.046404361724853516e+00,-5.001428127288818359e+00,-1.550970458984375000e+01,2.795169448852539062e+01
1.500000000000000000e+02,2.802742919921875000e+02,3.075195789337158203e+00,-5.095601081848144531e+00,-1.550741577148437500e+01,2.795166397094726562e+01
1.510000000000000000e+02,2.805408935546875000e+02,3.098277807235717773e+00,-5.264598369598388672e+00,-1.550512695312500000e+01,2.795164108276367188e+01
1.520000000000000000e+02,2.807992248535156250e+02,3.137935400009155273e+00,-5.314084053039550781e+00,-1.550286865234375000e+01,2.795161437988281250e+01
1.530000000000000000e+02,2.810582275390625000e+02,3.211468696594238281e+00,-5.283161640167236328e+00,-1.550057983398437500e+01,2.795158004760742188e+01
1.540000000000000000e+02,2.813151855468750000e+02,3.270694255828857422e+00,-5.180788040161132812e+00,-1.549829101562500000e+01,2.795156097412109375e+01
1.550000000000000000e+02,2.815659790039062500e+02,3.276827335357666016e+00,-5.063228607177734375e+00,-1.549600219726562500e+01,2.795154571533203125e+01
1.560000000000000000e+02,2.818124084472656250e+02,3.243631362915039062e+00,-4.759189128875732422e+00,-1.549374389648437500e+01,2.795151138305664062e+01
1.570000000000000000e+02,2.820412292480468750e+02,3.199399232864379883e+00,-4.558285713195800781e+00,-1.549145507812500000e+01,2.795147705078125000e+01
1.580000000000000000e+02,2.822542114257812500e+02,3.118063211441040039e+00,-4.428100585937500000e+00,-1.548916625976562500e+01,2.795145797729492188e+01
1.590000000000000000e+02,2.824558105468750000e+02,3.030983924865722656e+00,-4.412053585052490234e+00,-1.548687744140625000e+01,2.795143508911132812e+01
1.600000000000000000e+02,2.826479492187500000e+02,2.975510597229003906e+00,-4.443859100341796875e+00,-1.548461914062500000e+01,2.795142364501953125e+01
1.610000000000000000e+02,2.828205261230468750e+02,2.952093124389648438e+00,-4.608151435852050781e+00,-1.548233032226562500e+01,2.795138168334960938e+01
1.620000000000000000e+02,2.829931335449218750e+02,2.944173812866210938e+00,-4.743793487548828125e+00,-1.548004150390625000e+01,2.795135498046875000e+01
1.630000000000000000e+02,2.831619567871093750e+02,2.951247453689575195e+00,-4.880112648010253906e+00,-1.547778320312500000e+01,2.795132827758789062e+01
1.640000000000000000e+02,2.833231811523437500e+02,2.959248065948486328e+00,-5.045148372650146484e+00,-1.547549438476562500e+01,2.795132064819335938e+01
1.650000000000000000e+02,2.835463562011718750e+02,2.901974678039550781e+00,-5.048216342926025391e+00,-1.547320556640625000e+01,2.795128631591796875e+01
1.660000000000000000e+02,2.836949462890625000e+02,2.905976295471191406e+00,-5.226897716522216797e+00,-1.547091674804687500e+01,2.795125961303710938e+01
1.670000000000000000e+02,2.838326721191406250e+02,2.904838562011718750e+00,-5.345976829528808594e+00,-1.546865844726562500e+01,2.795123291015625000e+01
1.680000000000000000e+02,2.839684143066406250e+02,2.906428337097167969e+00,-5.492604255676269531e+00,-1.546636962890625000e+01,2.795121765136718750e+01
1.690000000000000000e+02,2.841018981933593750e+02,2.909705877304077148e+00,-5.552437782287597656e+00,-1.546408081054687500e+01,2.795118331909179688e+01
1.700000000000000000e+02,2.842387695312500000e+02,2.932094335556030273e+00,-5.637063026428222656e+00,-1.546179199218750000e+01,2.795115661621093750e+01
1.710000000000000000e+02,2.843664550781250000e+02,2.972710609436035156e+00,-5.627232551574707031e+00,-1.545953369140625000e+01,2.795113754272460938e+01
1.720000000000000000e+02,2.844606933593750000e+02,3.048871994018554688e+00,-5.694992542266845703e+00,-1.545724487304687500e+01,2.795109558105468750e+01
1.730000000000000000e+02,2.845992431640625000e+02,3.126590251922607422e+00,-5.744324207305908203e+00,-1.545495605468750000e+01,2.795108032226562500e+01
1.740000000000000000e+02,2.847416076660156250e+02,3.209759950637817383e+00,-5.785399436950683594e+00,-1.545269775390625000e+01,2.795104217529296875e+01
1.750000000000000000e+02,2.848900146484375000e+02,3.301649093627929688e+00,-5.832719326019287109e+00,-1.545040893554687500e+01,2.795101928710937500e+01
1.760000000000000000e+02,2.850141906738281250e+02,3.489457845687866211e+00,-6.088536262512207031e+00,-1.544812011718750000e+01,2.795099258422851562e+01
1.770000000000000000e+02,2.851748046875000000e+02,3.579123973846435547e+00,-6.120211601257324219e+00,-1.544583129882812500e+01,2.795097351074218750e+01
1.780000000000000000e+02,2.853432312011718750e+02,3.665209054946899414e+00,-6.120000839233398438e+00,-1.544357299804687500e+01,2.795094680786132812e+01
1.790000000000000000e+02,2.855449218750000000e+02,3.642596960067749023e+00,-5.932362556457519531e+00,-1.544128417968750000e+01,2.795091629028320312e+01
1.800000000000000000e+02,2.857257385253906250e+02,3.668286561965942383e+00,-5.850588321685791016e+00,-1.543899536132812500e+01,2.795087814331054688e+01
1.810000000000000000e+02,2.859155883789062500e+02,3.656491518020629883e+00,-5.723197460174560547e+00,-1.543670654296875000e+01,2.795087051391601562e+01
1.820000000000000000e+02,2.861054687500000000e+02,3.624037504196166992e+00,-5.614103317260742188e+00,-1.543444824218750000e+01,2.795082855224609375e+01
1.830000000000000000e+02,2.863507080078125000e+02,3.344447612762451172e+00,-5.160354614257812500e+00,-1.543215942382812500e+01,2.795080947875976562e+01
1.840000000000000000e+02,2.865465393066406250e+02,3.249487876892089844e+00,-5.056661605834960938e+00,-1.542987060546875000e+01,2.795078277587890625e+01
1.850000000000000000e+02,2.867409057617187500e+02,3.159803867340087891e+00,-4.938621997833251953e+00,-1.542761230468750000e+01,2.795075225830078125e+01
1.860000000000000000e+02,2.869482116699218750e+02,3.069161415100097656e+00,-4.861412525177001953e+00,-1.542532348632812500e+01,2.795072555541992188e+01
1.870000000000000000e+02,2.871352844238281250e+02,3.001879692077636719e+00,-4.812803745269775391e+00,-1.542303466796875000e+01,2.795069885253906250e+01
1.880000000000000000e+02,2.873078613281250000e+02,2.946692466735839844e+00,-4.752989292144775391e+00,-1.542074584960937500e+01,2.795068359375000000e+01
